Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
1/27/2013,-3.4,0.7,-7.4,0,1026.1,175,5,7
1/26/2013,-3.8,1.3,-8.9,0,1028.7,138,5,3
1/25/2013,-4.3,-0.8,-7.8,0,1024.6,86,5,3
1/24/2013,-1.4,3.3,-6.2,0,1023.9,83,8,0
1/23/2013,-3.2,0.3,-6.8,0,1020.4,259,8,5
1/22/2013,-4.8,-0.7,-9,0,1026.7,197,7,5
1/21/2013,0.4,4,-3.2,0,1029.9,83,5,4
1/20/2013,-2.8,-0.9,-4.6,0.9,1030.1,225,3,8
1/19/2013,-2.4,3,-7.8,1.3,1031.1,103,9,6
1/18/2013,-3,2.5,-8.6,0,1026.5,122,5,3
1/17/2013,-3,2.9,-8.8,0,1035.7,219,5,1
1/16/2013,-3.9,0.9,-8.7,0,1035.9,18,5,1
1/15/2013,-3.1,-0.7,-5.6,0.1,1026.9,127,5,4
1/14/2013,-4.7,0.1,-9.5,2,1028.5,168,8,6
1/13/2013,-4,-0.8,-7.2,0,1024.9,218,5,6
1/12/2013,-5.5,-1.6,-9.3,2,1023.5,131,7,3
1/11/2013,-2.6,0.3,-5.5,0,1024.5,222,5,4
1/10/2013,-6.4,-2.2,-10.6,2,1027,120,5,7
1/9/2013,-5.5,-0.2,-10.8,0,1029.9,197,8,1
1/8/2013,-4.7,-1.4,-8,0,1032.4,2,10,1
1/7/2013,-4.8,1.2,-10.7,0,1026.3,68,4,5
1/6/2013,-6.5,-0.4,-12.6,0,1026.9,181,6,3
1/5/2013,-7,0.1,-14.1,0,1029.6,345,4,3
1/4/2013,-8.3,-3.3,-13.4,0,1030.6,239,4,0
1/3/2013,-7.5,-3.7,-11.3,0,1041.5,304,8,0
1/2/2013,-9.2,-6.3,-12,0,1042.8,352,13,0
1/1/2013,-5,-2.3,-7.7,0,1028.7,334,18,1
12/31/2012,-5.7,0.2,-11.6,0,1018.3,278,6,3
12/30/2012,-5.3,-0.1,-10.6,0,1024.1,320,9,0
12/29/2012,-3.9,-1.9,-5.9,0,1030.4,352,15,2
12/28/2012,-6.4,-3.9,-8.9,1.7,1027.2,35,7,8
12/27/2012,-7.8,-4.3,-11.4,0,1027.6,59,5,7
12/26/2012,-8.5,-4.4,-12.6,0,1033.8,145,7,2
12/25/2012,-8.1,-5.4,-10.7,0,1039.3,160,6,3
12/24/2012,-8.8,-3.8,-13.7,0,1030.3,63,10,4
12/23/2012,-8.8,-5.8,-11.9,0,1033.7,263,8,0
12/22/2012,-4.3,-1,-7.6,0,1037.8,356,14,1
12/21/2012,-2.9,1.1,-6.8,0,1031,14,17,5
12/20/2012,-4.3,-1.4,-7.2,0.8,1029.2,82,3,8
12/19/2012,-4.4,-2.5,-6.3,0,1029.7,83,4,7
12/18/2012,-4.5,-0.5,-8.5,0,1033.7,220,7,4
12/17/2012,-2,-0.3,-3.7,0,1036.5,352,12,0
12/16/2012,-0.4,1,-1.8,0.2,1029,67,8,6
12/15/2012,1.5,2.4,0.6,2,1025.6,186,5,8
12/14/2012,-0.2,1.4,-1.9,1.2,1023.3,325,6,8
12/13/2012,-1.2,-0.3,-2.1,4.6,1026.3,41,7,8
12/12/2012,-2.1,-0.5,-3.7,0.1,1028.2,182,7,8
12/11/2012,-4.4,0,-8.8,2,1032.2,185,5,7
12/10/2012,-3.2,-0.4,-6,0,1030.9,58,6,6
12/9/2012,-3.4,1.8,-8.5,0,1027.2,22,7,4
12/8/2012,-6.5,-3.8,-9.2,0,1027.9,351,13,0
12/7/2012,-3.4,0,-6.7,0,1025.8,307,13,3
12/6/2012,-5.2,-2,-8.5,0,1022.7,107,6,7
12/5/2012,-2.9,-1.7,-4,0,1025.2,338,15,1
12/4/2012,-2.3,2.8,-7.4,0,1021.6,28,10,2
12/3/2012,-0.8,3.3,-5,0,1022.9,343,8,0
12/2/2012,-2.5,1.4,-6.3,0,1019.2,191,7,6
12/1/2012,-3.4,-0.6,-6.2,0,1027.3,193,9,6
11/30/2012,-2,0.1,-4.2,0,1033.5,47,11,1
11/29/2012,-0.3,4.6,-5.2,0,1024.8,51,6,1
11/28/2012,2.5,5.2,-0.3,0,1023.6,359,8,0
11/27/2012,2.3,7.4,-2.8,0,1012.6,323,9,3
11/26/2012,3.2,7.2,-0.8,0,1019.4,212,7,0
11/25/2012,3.2,7.9,-1.4,0,1021.7,319,11,4
11/24/2012,1.1,6.9,-4.8,0,1020.1,79,6,2
11/23/2012,1.1,5.7,-3.4,0,1024.5,239,6,0
11/22/2012,4.2,8,0.5,0,1027.1,356,14,4
11/21/2012,4.5,9.9,-1,0,1018.8,76,5,6
11/20/2012,4.8,10.9,-1.4,0,1022.5,132,5,5
11/19/2012,5.5,9.2,1.8,0,1024.6,217,8,1
11/18/2012,4.8,9.6,0.1,0,1020.6,339,9,3
11/17/2012,4.3,10.6,-1.9,0,1020.2,101,4,4
11/16/2012,4.2,7.5,0.9,0,1021.2,255,6,3
11/15/2012,2.5,8.3,-3.2,2.4,1026.4,262,5,6
11/14/2012,4.2,8.7,-0.4,0,1026.6,46,5,2
11/13/2012,4,7.2,0.8,0,1020.4,357,13,0
11/12/2012,3.6,9.6,-2.3,0,1017.5,322,12,2
11/11/2012,4.6,7.8,1.4,0,1016.5,332,12,1
11/10/2012,6.2,7.6,4.9,7.1,1019.2,9,11,7
11/9/2012,8.1,13.1,3,0.1,1024.8,91,7,7
11/8/2012,7.2,13.8,0.6,0,1021,63,5,2
11/7/2012,8.8,16.1,1.5,0,1018.9,359,8,5
11/6/2012,6.2,12.1,0.4,0,1020.8,61,5,1
11/5/2012,6.9,10.7,3.1,0,1021.3,349,12,3
11/4/2012,3.5,5.9,1.1,9.8,1014.7,342,19,6
11/3/2012,8.2,11.1,5.2,59.6,1014.1,10,13,8
11/2/2012,9.5,13.8,5.2,0,1020,46,5,7
11/1/2012,9.1,16.4,1.8,0,1019.3,78,6,0
10/31/2012,8.4,15.6,1.2,0,1019.9,214,6,1
10/30/2012,7.3,12.9,1.7,0,1022,251,9,2
10/29/2012,13.3,17.3,9.4,0,1026.1,23,10,2
10/28/2012,12,15.9,8.1,0,1025.8,121,6,3
10/27/2012,16.2,22.3,10.2,0,1020.4,322,11,2
10/26/2012,13.7,16,11.3,2,1017.3,41,5,7
10/25/2012,14.1,20.2,7.9,0,1017.9,41,5,0
10/24/2012,14.7,23.1,6.3,0,1012.5,161,3,0
10/23/2012,12.5,20.4,4.6,0,1013.7,113,5,5
10/22/2012,12.6,17.8,7.4,0,1018.5,291,7,2
10/21/2012,11.1,12.4,9.8,12.4,1019.3,336,7,7
10/20/2012,14.8,22,7.6,0,1019.4,60,6,5
10/19/2012,12.8,19.4,6.3,0,1016.2,80,5,1
10/18/2012,11.8,20.4,3.2,0,1017.9,125,5,5
10/17/2012,11.1,18.2,4,0,1018.2,219,9,0
10/16/2012,14.5,17.1,11.9,2.1,1020.4,309,14,3
10/15/2012,14.1,17.1,11,5,1020.7,6,4,8
10/14/2012,12.5,18.8,6.2,2,1022.4,109,5,7
10/13/2012,16.8,20.4,13.1,2,1019.1,359,11,0
10/12/2012,16.6,23.6,9.5,0,1013.1,90,7,0
10/11/2012,14.7,21.8,7.5,0,1014.2,122,8,2
10/10/2012,16.1,21.5,10.8,0,1019.4,212,7,0
10/9/2012,19.6,23.1,16,0,1016.5,306,13,2
10/8/2012,17.9,24,11.9,2.6,1016.3,147,5,7
10/7/2012,18.6,24.7,12.4,0,1021.7,168,6,5
10/6/2012,18.6,24.9,12.2,0,1024.2,111,4,3
10/5/2012,18.1,24.4,11.7,0,1019.9,79,5,2
10/4/2012,17.7,25.1,10.3,0,1015.2,257,8,6
10/3/2012,20.6,25.6,15.7,0,1013.1,340,9,1
10/2/2012,18.6,25.9,11.3,0,1012.8,54,5,6
10/1/2012,18.2,26.1,10.4,0,1015.9,231,5,2
9/30/2012,18.4,26.4,10.5,0,1016.3,72,5,0
9/29/2012,17.3,25,9.6,0,1017.9,337,6,0
9/28/2012,19.1,23.7,14.4,0,1018.6,325,14,0
9/27/2012,19,23.2,14.8,3.1,1017,338,11,2
9/26/2012,20.5,27.9,13.1,0,1018.7,190,7,1
9/25/2012,20.1,23.9,16.3,1.6,1018.5,44,8,7
9/24/2012,21.6,25.3,18,2,1017.7,117,5,7
9/23/2012,22.4,27.8,16.9,0,1014.5,34,5,6
9/22/2012,22.7,26.5,18.9,0,1011.5,203,4,7
9/21/2012,22,26.3,17.7,0,1011.3,211,7,7
9/20/2012,22.2,27.9,16.6,0,1012.8,206,6,7
9/19/2012,21.9,28.9,14.9,0,1010.2,199,5,4
9/18/2012,21.8,29.3,14.3,0,1008.9,59,7,1
9/17/2012,20.8,27.8,13.8,0,1011.5,22,5,1
9/16/2012,20.4,26.8,14,0,1019.1,207,7,2
9/15/2012,20.4,27.1,13.8,0,1020.5,164,5,1
9/14/2012,19.2,25.7,12.7,0,1017.7,59,7,1
9/13/2012,18.9,25.6,12.1,0.3,1013.5,34,6,3
9/12/2012,21.4,24.4,18.4,0,1012,345,10,4
9/11/2012,22.6,25,20.3,0.8,1009.5,223,8,6
9/10/2012,23.4,27.4,19.5,0.6,1013,203,6,7
9/9/2012,22.9,27.7,18.2,0,1014.6,193,6,5
9/8/2012,23.1,26.7,19.4,0,1014.4,133,7,4
9/7/2012,21.7,25.5,17.9,0.2,1015.3,68,9,7
9/6/2012,19.7,23.7,15.7,11.1,1016.4,72,6,8
9/5/2012,20.6,27.3,13.9,0,1017.4,203,9,2
9/4/2012,20.1,27.2,12.9,0,1015.8,247,8,1
9/3/2012,21.6,25.6,17.6,0,1013.7,350,12,1
9/2/2012,22.1,26.1,18.2,4,1009.6,9,9,6
9/1/2012,26.9,29.9,24,57.9,1008.5,9,7,7
8/31/2012,28.4,31.9,25,0,1010.4,197,9,6
8/30/2012,28.6,32.7,24.5,0,1009,173,6,5
8/29/2012,28.9,35.1,22.6,0,1006.5,50,8,2
8/28/2012,27.8,32.9,22.6,0,1001.2,225,6,5
8/27/2012,26.4,29.2,23.6,0,1008.1,90,6,7
8/26/2012,25.2,29.7,20.7,0,1009.9,103,7,7
8/25/2012,23.6,29,18.1,0,1011.4,200,6,5
8/24/2012,23.6,29.3,17.8,0,1013.1,204,7,2
8/23/2012,23.1,29,17.2,0,1013.9,183,8,4
8/22/2012,22.5,28.2,16.8,0,1015.6,174,9,0
8/21/2012,24.8,28.5,21.1,0,1014.2,46,8,2
8/20/2012,27.7,32.1,23.3,0.6,1007.4,325,8,7
8/19/2012,26.1,31.1,21,0,1005.7,175,9,6
8/18/2012,24.8,26.6,23,0.1,1006.4,221,6,7
8/17/2012,25.9,29.3,22.6,2,1007,188,9,8
8/16/2012,26.2,31.1,21.4,0,1009.8,183,7,6
8/15/2012,24.4,31.6,17.3,0,1008.1,190,6,2
8/14/2012,23,25.4,20.6,0.5,1006.2,200,9,7
8/13/2012,25.4,29.7,21.1,0,1008.5,148,6,6
8/12/2012,24.6,28.7,20.4,6.4,1006.4,149,7,5
8/11/2012,25.6,28.5,22.8,29.7,1005.7,38,6,8
8/10/2012,27.9,32.6,23.3,0,1006,200,6,6
8/9/2012,28.4,33.4,23.5,0,1006.8,180,6,3
8/8/2012,29.6,32.8,26.5,2,1005.3,142,6,6
8/7/2012,28.5,32,25,2,1005.7,200,7,7
8/6/2012,28.2,32.4,24.1,0,1008.1,213,6,4
8/5/2012,28.1,31.3,24.8,0,1010.3,157,8,7
8/4/2012,27.7,32.4,23,0,1008.6,80,6,5
8/3/2012,27.6,30.6,24.5,0,1006.3,58,7,6
8/2/2012,25.2,30.7,19.8,0,1007.8,90,8,7
8/1/2012,22.3,24.7,19.9,14,1006.9,18,9,6
7/31/2012,20.6,21.6,19.5,30.3,1007,36,9,8
7/30/2012,27.6,29.8,25.4,20.3,1004.7,71,7,8
7/29/2012,29.6,35.8,23.5,0,999.6,17,7,2
7/28/2012,28.6,31.8,25.3,0,999.6,192,8,7
7/27/2012,27.2,29.9,24.5,3.3,1005.1,62,5,8
7/26/2012,25.8,26.7,24.9,0.5,1004.3,124,4,8
7/25/2012,28.1,30.5,25.7,2.3,1005.7,147,8,7
7/24/2012,28.5,32.3,24.7,2,1008,145,5,7
7/23/2012,27.5,32.4,22.6,0,1005.8,81,7,7
7/22/2012,29.2,35.4,23.1,0,1000.4,329,10,5
7/21/2012,26.4,28.9,23.8,160.2,999.5,40,9,8
7/20/2012,29.4,32.8,26,0,1003.8,182,8,7
7/19/2012,27.8,31,24.6,0,1004.7,187,6,7
7/18/2012,26.8,30.5,23.1,0,1007,190,7,7
7/17/2012,28.1,32.1,24.1,0,1009,146,9,7
7/16/2012,28.2,33.9,22.6,0,1007.9,175,7,3
7/15/2012,27.4,33.2,21.6,0,1005.2,119,7,3
7/14/2012,27.8,31.8,23.7,0,1003.5,176,6,5
7/13/2012,26.6,30.3,22.8,0,1003.3,145,6,5
7/12/2012,27.9,32.4,23.4,10,999.1,29,7,6
7/11/2012,26.6,32.3,21,2,994.5,32,7,4
7/10/2012,26.9,32.7,21.2,18.5,995,266,7,6
7/9/2012,25.4,27.5,23.4,0,1000.9,70,9,7
7/8/2012,28.1,30.8,25.3,29.9,1001.6,74,9,8
7/7/2012,28.4,32.3,24.5,2,1000.8,122,7,7
7/6/2012,24,26.3,21.7,2,1001.9,99,5,8
7/5/2012,24.9,27.4,22.3,4.6,1002.6,58,6,8
7/4/2012,27.6,31,24.3,11.2,1001,92,9,7
7/3/2012,29.6,36.5,22.6,0,996.6,115,10,4
7/2/2012,30.1,36.2,24.1,0,996.7,186,7,1
7/1/2012,29.2,35.3,23.1,0,997.8,0,9,5
6/30/2012,27.8,34,21.5,0,1001.9,214,8,3
6/29/2012,22.8,25.2,20.3,3.3,1003.9,173,4,8
6/28/2012,22.4,24.2,20.7,16.9,1007.9,128,5,8
6/27/2012,24.9,28.6,21.2,3.2,1011.2,98,8,7
6/26/2012,24.6,27.8,21.5,0.1,1010.4,81,7,6
6/25/2012,23.9,27.2,20.7,1.5,1006.4,86,11,8
6/24/2012,23.4,24.5,22.3,49.6,1002.7,117,6,8
6/23/2012,24.4,26.7,22.1,0.6,1001.2,68,9,8
6/22/2012,24.6,28.6,20.7,0,1003.2,93,10,7
6/21/2012,27.1,32.1,22,7.7,1003,75,7,8
6/20/2012,26,30.5,21.5,0,1002.6,104,9,7
6/19/2012,25.6,30,21.1,0.1,1000.3,87,8,7
6/18/2012,28.9,32.2,25.7,2,1001.6,103,9,7
6/17/2012,29.6,38,21.1,0,1000.4,203,12,4
6/16/2012,26.1,35.5,16.8,2,1003.2,150,7,5
6/15/2012,23.6,29.8,17.5,0,1005.7,5,7,4
6/14/2012,24.1,29.2,19,0,1004.7,0,9,5
6/13/2012,23.1,27.1,19.1,0.6,1000.1,53,11,7
6/12/2012,24.8,30.6,18.9,0,997.1,55,8,6
6/11/2012,24.4,32.4,16.5,0,995.3,257,9,3
6/10/2012,23.4,28.9,18,0,999.7,284,11,2
6/9/2012,26.1,33.3,18.9,18.3,997.9,108,11,7
6/8/2012,27.1,33.1,21,0,998.7,195,9,5
6/7/2012,26.4,31.6,21.3,2,999.1,152,8,7
6/6/2012,26.4,31.1,21.7,2,999.9,92,9,7
6/5/2012,26.9,33.7,20,0,1002.7,92,9,6
6/4/2012,25.1,32.6,17.5,0,1002.9,95,9,5
6/3/2012,22.8,24.8,20.8,1.3,1004.8,53,6,6
6/2/2012,22.9,28.7,17,0,1008,197,9,8
6/1/2012,19.6,23.2,16.1,2,1011.4,99,8,6
5/31/2012,21.4,27.8,15.1,1.9,1015,40,10,7
5/30/2012,21.4,27.8,15,0,1016.1,49,8,1
5/29/2012,22.9,26.4,19.4,2.1,1011.1,313,9,6
5/28/2012,25.9,33.4,18.4,0,1010.5,187,10,5
5/27/2012,24.6,31.8,17.4,0,1008.1,76,9,4
5/26/2012,23.6,33.2,13.9,0,1003.4,207,9,1
5/25/2012,21.9,27.6,16.3,2,1008.5,165,8,4
5/24/2012,23.4,28.6,18.1,0,1010,64,9,3
5/23/2012,23.6,27.7,19.4,0,1010.3,150,9,6
5/22/2012,24.1,28.1,20,0,1009.5,200,10,6
5/21/2012,21.9,25.9,17.8,0,1012.7,177,7,7
5/20/2012,21.8,24.4,19.1,0,1013.8,72,9,6
5/19/2012,25.8,30.7,20.8,1,1009.1,71,7,7
5/18/2012,23.4,31.5,15.2,0,1005.6,171,9,6
5/17/2012,22.4,29.4,15.4,0,1006.3,103,9,1
5/16/2012,21.4,27.2,15.5,0,1002.5,321,11,2
5/15/2012,18.7,26.6,10.8,0,1003.3,319,11,4
5/14/2012,18.6,25.9,11.3,0,1006.9,224,10,3
5/13/2012,19.8,25.3,14.2,21.6,1006.8,163,10,6
5/12/2012,19.2,23.5,15,2,1009.6,170,8,7
5/11/2012,21.3,22.8,19.8,5.3,1010.5,69,7,8
5/10/2012,23.6,30.5,16.8,0,1010.1,93,8,7
5/9/2012,21.9,27.8,16,0,1011.9,199,8,6
5/8/2012,23.1,31.5,14.7,0,1008.8,125,6,4
5/7/2012,22.8,27.2,18.4,0,1004.3,60,8,7
5/6/2012,22.1,28.9,15.3,0,1003.9,87,10,4
5/5/2012,23.1,30.6,15.7,0,1006.9,187,10,0
5/4/2012,25,33,17,0,1006.4,73,11,4
5/3/2012,24.4,33,15.8,0,1006.5,168,6,5
5/2/2012,22.1,30.3,13.8,0,1007.1,209,7,4
5/1/2012,19.2,22.5,15.9,0,1011,175,7,7
4/30/2012,17.6,23.7,11.5,0,1009.4,61,5,8
4/29/2012,15.6,21.2,9.9,0,1010.6,91,6,7
4/28/2012,16.1,20.2,12,0,1012.8,112,7,6
4/27/2012,19.1,23.6,14.5,0,1003.6,359,17,5
4/26/2012,15.9,24.3,7.6,0,998.5,181,8,6
4/25/2012,16.6,19.8,13.3,0,1007.5,296,11,3
4/24/2012,15.6,17.4,13.7,26.5,1005.9,356,13,6
4/23/2012,19.9,24.5,15.2,2,1002.1,64,8,7
4/22/2012,16.6,21.8,11.3,0,1002.6,139,8,7
4/21/2012,13.9,16.5,11.3,0,1008.3,128,6,7
4/20/2012,14.1,16.1,12.1,18.7,1015.9,74,9,8
4/19/2012,14.8,16.3,13.2,0,1012.4,52,6,8
4/18/2012,19.6,22.5,16.7,9.6,1008.6,99,8,8
4/17/2012,18.9,25.8,12,0,1006.7,207,14,7
4/16/2012,15.6,21.6,9.6,0,1015.1,219,12,0
4/15/2012,19.9,26.5,13.4,0,1012,89,11,4
4/14/2012,20.6,29.8,11.3,0,1004.1,194,10,4
4/13/2012,18.6,27.4,9.7,0,1006.6,217,10,1
4/12/2012,19,26.3,11.7,0,1007.5,236,9,3
4/11/2012,15,19.4,10.6,0,1013.2,268,11,7
4/10/2012,19.6,22,17.1,0.2,1010.9,19,16,5
4/9/2012,19.2,26.9,11.6,0,1010.8,184,10,5
4/8/2012,18.6,25.4,11.7,0,1014.1,219,10,0
4/7/2012,11.9,21.1,2.8,0,1013.8,347,9,3
4/6/2012,15.1,23.6,6.6,0,1018.2,115,9,1
4/5/2012,12.7,19.4,6,0,1015.8,0,12,3
4/4/2012,12.2,19.8,4.7,0,1013.1,354,15,0
4/3/2012,11.3,20.1,2.5,0,1012.3,219,11,1
4/2/2012,8.6,11.2,6,0,1017.7,96,9,4
4/1/2012,7.8,12.2,3.5,0,1015.3,81,15,7
3/31/2012,10,14,6,0,1019.4,150,11,1
3/30/2012,10,12.7,7.3,0,1019.8,319,15,3
3/29/2012,16.5,23.6,9.4,0,1016.1,355,10,5
3/28/2012,15.2,20.4,10.1,0,1020.3,100,10,6
3/27/2012,14.5,23.9,5.1,0,1021.3,36,7,1
3/26/2012,10.8,18.9,2.7,0,1018,71,5,0
3/25/2012,8.3,15.2,1.4,0,1021.8,179,8,0
3/24/2012,8.6,15,2.1,0,1019.8,27,10,1
3/23/2012,7.9,12.9,2.9,0,1016.1,346,14,3
3/22/2012,8.3,11.4,5.3,0.2,1020.4,200,13,8
3/21/2012,7.2,13.6,0.8,0,1019,217,8,7
3/20/2012,5.1,11,-0.8,0,1024,207,9,4
3/19/2012,3.4,6.5,0.3,0,1024.7,211,7,6
3/18/2012,2.1,5.5,-1.2,0,1027.6,217,8,6
3/17/2012,3.8,5.5,2,8.3,1016.6,81,8,8
3/16/2012,8.6,13.5,3.6,0,1011.6,113,6,7
3/15/2012,3.8,10.4,-2.9,2,1020.4,129,7,7
3/14/2012,7.7,12.8,2.5,0,1026.4,141,9,0
3/13/2012,5.7,14.6,-3.3,0,1019.7,332,11,1
3/12/2012,1.9,9.3,-5.4,0,1024.6,200,7,0
3/11/2012,0.5,5.2,-4.2,0,1031.7,265,9,1
3/10/2012,2.5,6.6,-1.7,0,1029.9,355,19,0
3/9/2012,1.2,6.9,-4.4,0,1024.7,166,9,4
3/8/2012,0.5,4.1,-3.1,0,1029.8,74,8,5
3/7/2012,5.5,11.1,0,0,1023.4,351,21,3
3/6/2012,5.1,10.7,-0.5,0,1017.9,323,11,1
3/5/2012,1.4,5,-2.2,0,1012.8,305,8,4
3/4/2012,1.8,5.8,-2.3,0,1019.4,113,4,7
3/3/2012,1.2,3.2,-0.7,0,1027.6,156,6,8
3/2/2012,1.4,2.5,0.3,0.1,1028.2,177,7,8
3/1/2012,2.5,5.3,-0.2,2,1024.6,136,8,8
2/29/2012,3.5,9.6,-2.5,0,1020.7,46,6,3
2/28/2012,3,8.5,-2.6,0,1020.5,163,8,3
2/27/2012,0.8,6.7,-5.1,0,1022.6,153,6,1
2/26/2012,1.5,6.5,-3.5,0,1027.8,159,7,4
2/25/2012,0.2,4,-3.6,0,1030.5,59,9,5
2/24/2012,0.7,4.8,-3.5,0,1025.2,21,13,6
2/23/2012,2,6.7,-2.6,0,1025.4,161,9,4
2/22/2012,2,6.1,-2,0,1018.2,5,9,4
2/21/2012,-0.1,4.3,-4.5,0,1018.6,70,7,3
2/20/2012,0.9,8.6,-6.7,0,1020.7,62,9,0
2/19/2012,-0.5,7.7,-8.7,0,1022.5,135,5,2
2/18/2012,-1.9,3.4,-7.2,0,1029.1,252,7,0
2/17/2012,-2.9,0.5,-6.3,0,1033.6,357,12,0
2/16/2012,0,3,-3,0,1030.3,326,19,1
2/15/2012,-1.9,3.5,-7.2,0,1028.7,317,9,3
2/14/2012,0.8,4.7,-3.2,0,1028.7,49,11,5
2/13/2012,-0.5,4.8,-5.7,0,1023,168,4,7
2/12/2012,-1.9,0.8,-4.6,0,1025.4,68,5,7
2/11/2012,-0.6,6,-7.1,0,1028.4,79,9,3
2/10/2012,-2.2,4,-8.5,0,1028.4,198,9,1
2/9/2012,-2.1,2.5,-6.8,0,1027.1,252,10,4
2/8/2012,-3,3,-8.9,0,1026.1,271,9,0
2/7/2012,-5.9,-1.3,-10.5,0,1030.6,327,15,0
2/6/2012,-2.1,0.2,-4.5,0,1029.9,338,19,1
2/5/2012,-0.5,4,-5,0,1018.9,67,7,4
2/4/2012,-2.8,1.6,-7.2,0,1023.4,145,7,6
2/3/2012,-4.2,3.2,-11.7,0,1024.9,318,9,1
2/2/2012,-5.8,-0.9,-10.7,0,1033.5,327,9,0
2/1/2012,-7.3,-2.7,-11.9,0,1037.9,356,10,0
1/31/2012,-3.5,0.3,-7.3,0,1028.6,42,13,1
1/30/2012,-5,-1.9,-8.2,2,1027.4,59,5,7
1/29/2012,-4.2,0.2,-8.6,2,1034,141,7,4
1/28/2012,-3.6,-0.6,-6.7,0,1031.5,52,5,6
1/27/2012,-4.2,1.3,-9.8,0,1028.6,159,7,3
1/26/2012,-3.2,3.9,-10.3,0,1021.4,40,5,0
1/25/2012,-5,2.6,-12.5,0,1022.2,260,5,0
1/24/2012,-4.7,-0.2,-9.2,0,1026.9,354,9,0
1/23/2012,-6.9,-0.5,-13.3,0,1028.2,280,12,0
1/22/2012,-7.5,-2.8,-12.2,0,1032.7,253,8,0
1/21/2012,-6.8,-2.8,-10.7,0,1036.8,2,9,2
1/20/2012,-2.4,-0.8,-3.9,0,1036.2,31,17,7
1/19/2012,-0.5,1.7,-2.7,0,1030.1,44,8,7
1/18/2012,-1.1,0.4,-2.6,0,1026.2,165,5,7
1/17/2012,0.3,1.8,-1.2,0,1023.7,71,6,7
1/16/2012,-3,-0.5,-5.6,0,1021,68,5,8
1/15/2012,-1.1,3.2,-5.4,0,1022.2,77,6,7
1/14/2012,-0.6,5.9,-7,0,1025.6,70,6,4
1/13/2012,-0.9,4.9,-6.8,0,1026.7,266,5,1
1/12/2012,-3.1,4,-10.2,0,1025.8,118,6,0
1/11/2012,-5.2,-0.4,-10,0,1033.9,222,9,0
1/10/2012,-2,4,-8,0,1035.1,28,12,0
1/9/2012,-3.1,2.2,-8.4,0,1031.3,180,5,1
1/8/2012,-1.3,2.1,-4.7,0,1032.4,295,6,4
1/7/2012,-3,-1.3,-4.6,2,1036.4,125,5,7
1/6/2012,-4.5,-1.9,-7.1,2,1039,166,5,7
1/5/2012,-3.4,3.1,-9.9,0,1029.6,87,4,0
1/4/2012,-3.8,0.9,-8.4,0,1032.9,213,6,0
1/3/2012,-2.8,-0.5,-5,0,1033.5,334,16,0
1/2/2012,-1.6,2.4,-5.6,0,1029.6,322,12,1
1/1/2012,-0.9,3.2,-5.1,0,1032.3,144,8,6
12/31/2011,-0.8,4.8,-6.5,0,1029.8,36,7,1
12/30/2011,-2.6,-1.3,-3.9,0,1031.5,204,6,8
12/29/2011,-3.9,-2.8,-4.9,2,1037.7,85,5,8
12/28/2011,-0.3,5.6,-6.2,0,1033.6,96,7,3
12/27/2011,-1.5,2.3,-5.3,0,1030.1,104,5,7
12/26/2011,-2.5,2,-7,0,1035,79,5,5
12/25/2011,-0.3,4.8,-5.5,0,1034.1,135,5,0
12/24/2011,0.8,4.3,-2.6,0,1028.3,262,7,1
12/23/2011,-1.2,5.1,-7.6,0,1026.7,318,9,2
12/22/2011,-0.2,3.6,-4.1,0,1030.2,241,7,0
12/21/2011,-0.4,3.6,-4.4,0,1031.7,320,14,0
12/20/2011,-1.1,4.2,-6.5,0,1028,223,6,2
12/19/2011,-0.9,3.6,-5.4,0,1031,39,5,1
12/18/2011,-1.6,3.8,-6.9,0,1032.4,25,5,5
12/17/2011,-4.1,2,-10.2,0,1033.6,322,5,1
12/16/2011,-4.2,-0.5,-7.9,0,1037.2,289,7,0
12/15/2011,-2.4,0.8,-5.6,0,1037.4,340,17,0
12/14/2011,-1.6,0.7,-3.9,0,1035.3,332,14,0
12/13/2011,1.6,3.8,-0.7,0,1025,60,12,4
12/12/2011,2.9,7.6,-1.9,0,1029.4,93,6,4
12/11/2011,2.9,10.2,-4.4,0,1026.8,49,6,0
12/10/2011,-0.3,4.9,-5.5,0,1027.8,227,8,0
12/9/2011,-1.9,1.6,-5.3,0,1034.4,335,8,2
12/8/2011,-2.8,-0.4,-5.1,0,1040.1,352,16,1
12/7/2011,2.6,5.1,0.2,0,1035.4,351,16,2
12/6/2011,2,4.2,-0.2,2,1031.4,80,5,8
12/5/2011,-0.9,0.8,-2.7,0.1,1031.6,73,5,8
12/4/2011,-1.1,1.8,-3.9,2,1030,175,5,7
12/3/2011,-0.3,5.2,-5.9,0,1026.9,253,6,2
12/2/2011,-1.1,0.2,-2.3,2.6,1023.5,161,3,8
12/1/2011,-0.1,4.1,-4.4,0.1,1028.4,189,6,7
11/30/2011,1.8,6.2,-2.7,0,1037.2,99,5,0
11/29/2011,2.1,3.7,0.6,0,1034.8,176,5,7
11/28/2011,6.2,11.4,1,0,1028.9,166,9,6
11/27/2011,4.4,10.8,-2,0,1021.2,71,5,6
11/26/2011,2.9,6.7,-0.9,0,1020.9,332,4,5
11/25/2011,0.8,5,-3.4,0,1026.2,63,5,5
